sku,product_name,price,category,quantity,brand,description,supplier,warranty_period,stock_status
35938187,Contraption,415.95,Electronics,,,Serious now maintain same other.,SupplierZ,1 years,Out of Stock
51717605,Widget,369.66,Grocery,35.0,BrandA,Education story media look physical gun.,,2 years,Limited
63847130,Whatchamacallit,149.52,Toys,,BrandD,Beat environmental skill collection build parent.,SupplierY,3 years,In Stock
78370272,Thingamajig,230.64,Home,,BrandA,Large yet special body Republican loss wind.,SupplierZ,2 years,Limited
42526551,Contraption,364.27,Books,86.0,BrandA,Seek account majority phone serve sister.,SupplierZ,1 years,Out of Stock
,Thingamajig,193.68,Clothing,37.0,BrandD,Strong happy poor most today begin become fund.,SupplierX,1 years,Out of Stock
58101582,Contraption,14.04,,32.0,BrandD,Only machine force nation range board day.,SupplierZ,2 years,Limited
04360117,Widget,,Home,86.0,BrandD,Five should support respond official.,SupplierY,2 years,Limited
61851467,Widget,392.99,,7.0,BrandD,Hair accept about check administration.,SupplierZ,2 years,Limited
25382136,Whatchamacallit,,Electronics,19.0,BrandB,Play adult thus would.,SupplierX,3 years,In Stock
24898416,Doohickey,122.12,Electronics,16.0,BrandD,Moment ever turn mission letter note.,,,
64707983,Contraption,,Electronics,39.0,BrandD,View when leg teacher.,SupplierZ,1 years,Out of Stock
85397590,Gadget,144.87,Toys,30.0,BrandD,,,2 years,Out of Stock
11965862,Doohickey,298.01,Electronics,53.0,BrandA,Face instead without institution material.,SupplierZ,3 years,Out of Stock
76618734,Widget,310.35,Clothing,38.0,,Author finally response head artist his.,SupplierY,1 years,Out of Stock
89265734,,365.32,Toys,,BrandB,Paper scientist office present become.,SupplierZ,1 years,In Stock
14433481,Widget,40.01,Grocery,49.0,BrandB,Difficult white job.,SupplierY,3 years,Limited
91884428,Thingamajig,448.31,Clothing,85.0,BrandC,,SupplierZ,3 years,Limited
68018696,Doohickey,,Toys,100.0,BrandA,Board alone federal control.,SupplierY,1 years,In Stock
50081851,,318.09,Electronics,52.0,BrandA,Own store two pay.,SupplierX,1 years,Limited
14852138,Thingamajig,16.62,,28.0,BrandC,Me gun once send.,SupplierX,3 years,Limited
53640154,Thingamajig,90.82,Grocery,51.0,BrandD,,,1 years,Out of Stock
91187253,Contraption,181.87,Electronics,4.0,BrandC,Under eat detail evidence writer exactly.,SupplierZ,3 years,
37118822,Whatchamacallit,,Clothing,2.0,BrandD,For blood discussion your.,SupplierZ,1 years,Out of Stock
20567156,,67.76,Electronics,57.0,BrandB,Mean perform source effect move strong throw.,SupplierX,3 years,In Stock
31114370,Thingamajig,326.47,Home,,BrandA,Both it democratic major.,SupplierY,1 years,Out of Stock
69708527,Thingamajig,444.41,Home,57.0,BrandB,,SupplierZ,2 years,Limited
54264984,Gadget,298.58,Clothing,80.0,BrandD,Final physical family continue partner play.,SupplierZ,3 years,Limited
51919559,Whatchamacallit,,Books,46.0,BrandD,Pressure less wide their. Lot size mean.,SupplierY,2 years,In Stock
36938599,Whatchamacallit,229.72,Clothing,,BrandD,,SupplierX,,In Stock
,Gadget,111.13,Grocery,72.0,,Mean special life once.,SupplierY,1 years,
43989379,Contraption,154.4,Clothing,71.0,BrandB,,SupplierY,1 years,Out of Stock
88531670,,493.21,Toys,22.0,BrandA,Ball race rich response hard.,SupplierZ,2 years,In Stock
78309852,,265.37,Books,77.0,,Direction economic man job. Owner this difficult.,SupplierZ,2 years,In Stock
80064640,Whatchamacallit,,Toys,55.0,BrandD,Carry cultural know ok this determine me.,SupplierZ,3 years,Out of Stock
27196830,Contraption,57.86,Grocery,44.0,BrandA,Stuff argue simply throughout success economy.,SupplierX,2 years,Out of Stock
29557868,,,Toys,,BrandC,,SupplierY,3 years,Limited
32148459,Contraption,211.64,Books,28.0,BrandB,Station ago race movie size film.,SupplierX,,Limited
99382148,Gadget,497.37,,73.0,BrandA,Discuss wide wonder lose they.,,1 years,In Stock
,Whatchamacallit,211.7,Home,94.0,BrandB,Kid at current whose.,SupplierY,1 years,
38845109,Whatchamacallit,470.18,,33.0,BrandB,,SupplierZ,3 years,
73075066,Doohickey,410.68,Books,74.0,BrandB,Drop laugh serious billion. Hear a specific.,,1 years,Out of Stock
19989860,,321.82,Clothing,,BrandC,Situation book theory majority.,SupplierZ,1 years,Limited
34118702,Widget,358.43,Clothing,61.0,BrandC,Commercial training sister once expect real.,SupplierZ,3 years,Limited
10360521,,,Home,63.0,BrandA,Hot matter free by watch.,SupplierY,2 years,Out of Stock
70900316,Whatchamacallit,37.36,Clothing,6.0,BrandA,,SupplierX,,In Stock
30084308,Doohickey,464.32,Clothing,15.0,BrandD,Why also surface activity.,SupplierX,2 years,Limited
92600539,Whatchamacallit,430.43,Home,80.0,BrandA,Boy scientist director American picture finish.,SupplierX,2 years,Limited
84988973,,442.35,Electronics,60.0,BrandB,Also economy think yeah dinner require.,SupplierZ,2 years,Out of Stock
39835918,Gadget,367.91,Toys,28.0,BrandD,Nice up some attorney season.,SupplierY,2 years,Out of Stock
75035853,Thingamajig,360.76,Books,9.0,BrandD,Single this teacher beautiful.,SupplierY,3 years,Limited
95896199,Contraption,332.63,Home,52.0,BrandA,Pressure choice film.,SupplierY,3 years,Limited
18523744,Doohickey,407.83,Grocery,76.0,BrandD,,SupplierZ,1 years,In Stock
51492847,Whatchamacallit,,Electronics,59.0,BrandC,Front idea field economic common.,,1 years,Out of Stock
24560108,,,Books,7.0,BrandA,Argue relationship drug admit few record.,SupplierZ,1 years,Limited
10650011,Widget,416.45,Home,64.0,BrandB,Finally its around each especially few strategy.,,3 years,Out of Stock
69056789,Whatchamacallit,447.31,Grocery,59.0,BrandA,Your plan ask. Thought state Mrs shoulder.,SupplierZ,1 years,Out of Stock
88479293,Gadget,319.05,Clothing,33.0,BrandD,Car able risk lose miss sit six.,SupplierX,,Out of Stock
89164723,Thingamajig,448.32,Home,35.0,BrandB,Worry seek total challenge explain maintain.,SupplierZ,1 years,Limited
57569307,Widget,12.27,Books,,BrandA,,SupplierZ,3 years,
17377348,Gadget,78.56,Grocery,15.0,BrandA,Girl deal well its.,SupplierZ,3 years,Limited
57013541,,346.9,Home,,BrandD,Much would wind record particularly.,SupplierX,1 years,Limited
19483092,Doohickey,161.35,Electronics,92.0,BrandD,Seem than happen seven.,SupplierZ,3 years,
16087590,Gadget,204.58,Grocery,3.0,BrandA,International reach boy sign.,SupplierY,1 years,
90030109,Widget,389.3,Electronics,77.0,BrandA,Never community sure radio American seem herself.,SupplierZ,,In Stock
79685894,Whatchamacallit,444.44,Electronics,16.0,BrandB,Nor gun discussion set less. Any put center.,SupplierZ,2 years,Limited
85689299,Doohickey,496.0,Home,14.0,BrandC,College common city your whom.,,2 years,Limited
09488618,Gadget,157.97,Books,65.0,BrandB,Energy occur amount certainly both area know not.,SupplierZ,3 years,In Stock
72011942,Thingamajig,80.45,Clothing,,BrandB,,,3 years,Limited
00196253,Thingamajig,251.59,Toys,27.0,BrandC,Painting occur expert. Finally range open.,SupplierZ,1 years,Limited
08557247,Contraption,219.57,,58.0,BrandA,Same argue way for deep pretty new.,SupplierZ,2 years,Limited
59369264,,313.82,Clothing,100.0,BrandC,,SupplierY,3 years,In Stock
89167939,Contraption,275.33,Home,80.0,BrandA,Research song read between tree hospital.,SupplierX,3 years,Out of Stock
06117443,Whatchamacallit,266.01,Grocery,34.0,BrandA,Simply oil seek performance add front.,,2 years,Out of Stock
,Whatchamacallit,42.57,Toys,19.0,,Research wrong few eye me.,SupplierY,3 years,Limited
51277918,Thingamajig,229.04,Home,100.0,BrandC,Major line show natural.,SupplierY,3 years,Out of Stock
88320069,Doohickey,291.06,Books,64.0,,Show myself race we.,SupplierY,3 years,Out of Stock
33218892,Whatchamacallit,366.55,Electronics,80.0,BrandB,Quite seat drive.,,1 years,Out of Stock
38744594,Doohickey,315.97,Grocery,62.0,BrandA,Prevent ever pretty condition clearly.,SupplierZ,1 years,In Stock
88322209,Whatchamacallit,317.74,Books,51.0,BrandD,,SupplierZ,2 years,Limited
42111313,Doohickey,137.25,Home,81.0,,Health clearly until girl old.,SupplierY,,Out of Stock
10077399,Whatchamacallit,462.11,Electronics,60.0,BrandC,Body few east baby administration.,SupplierY,3 years,In Stock
27316115,,196.43,Clothing,19.0,BrandB,Gas chance structure hour long second reveal.,SupplierX,1 years,Limited
81963546,Whatchamacallit,167.58,Clothing,43.0,BrandD,Raise impact Mrs exactly.,SupplierX,2 years,In Stock
90126536,Widget,388.94,Toys,37.0,,Central drug management story popular.,SupplierZ,3 years,Limited
27241516,Widget,309.01,Toys,77.0,BrandC,Box reality weight exist analysis.,SupplierY,1 years,Limited
99005658,Whatchamacallit,58.43,Home,63.0,BrandC,Card reach together by space.,SupplierY,2 years,In Stock
62953504,Contraption,191.93,Electronics,10.0,BrandC,Particularly central to along.,SupplierX,2 years,
37501297,Widget,408.72,Clothing,12.0,BrandB,Even century drug. Republican strong great tend.,SupplierY,2 years,In Stock
38918285,Widget,339.87,,6.0,BrandC,Type provide save red spend institution teacher.,,3 years,
69881435,Thingamajig,482.74,Books,,BrandB,Put however hit tax act.,SupplierY,1 years,Limited
90032417,Thingamajig,156.56,Electronics,,BrandD,Card itself main. Eye budget begin avoid I.,SupplierY,3 years,Limited
24711562,Thingamajig,243.36,Grocery,97.0,BrandB,For significant during health style white.,SupplierX,3 years,Out of Stock
24206877,Thingamajig,447.32,Clothing,38.0,,Federal official wait.,SupplierX,1 years,Out of Stock
40498843,Thingamajig,329.36,Grocery,96.0,BrandA,Five hot usually small. Treat type chance leader.,SupplierX,2 years,In Stock
05244751,Whatchamacallit,132.64,Books,57.0,BrandA,Staff rate affect ready drive degree.,SupplierX,2 years,In Stock
16945982,Whatchamacallit,162.43,Clothing,44.0,BrandD,Here soon others air left move financial.,SupplierZ,3 years,In Stock
55467865,Doohickey,,Clothing,64.0,BrandC,Receive throughout should step.,SupplierZ,2 years,Out of Stock
,Whatchamacallit,409.3,Clothing,77.0,BrandA,Believe husband glass rock set.,SupplierX,3 years,Limited
10141779,Thingamajig,140.29,Books,10.0,BrandD,Mouth last leg long foreign themselves.,SupplierY,3 years,Limited
06957322,Whatchamacallit,488.86,Electronics,24.0,BrandA,Material where attorney sometimes.,SupplierY,1 years,Out of Stock
63377927,Whatchamacallit,,Books,28.0,BrandA,Box manage bit growth message month.,SupplierZ,2 years,Limited
,Whatchamacallit,124.48,Toys,71.0,BrandD,Above sea alone house.,SupplierX,3 years,Limited
,Widget,,,88.0,BrandB,,SupplierX,2 years,Out of Stock
41886588,Widget,214.99,Books,70.0,,Financial those market large produce see.,SupplierX,3 years,Out of Stock
,Doohickey,229.69,Clothing,92.0,BrandB,,SupplierZ,3 years,In Stock
04188117,Doohickey,496.46,Grocery,84.0,,Report city white sound partner learn set.,SupplierX,3 years,In Stock
93889247,Doohickey,250.0,,11.0,BrandB,Statement Mrs recently quite.,SupplierY,2 years,Out of Stock
36064908,Contraption,51.74,,,BrandB,How should information suddenly system.,SupplierX,,In Stock
09879973,Whatchamacallit,328.41,Toys,90.0,BrandC,Level explain amount officer.,SupplierZ,2 years,Limited
,Doohickey,117.03,Toys,66.0,BrandD,Learn throw hospital himself or.,SupplierZ,1 years,In Stock
05812608,Doohickey,469.74,Toys,,BrandC,Entire note be simply ask easy.,SupplierX,1 years,Limited
65506158,Whatchamacallit,421.91,Electronics,,BrandD,Ball region to type forget state admit painting.,,3 years,Limited
17243094,Contraption,343.95,Home,82.0,BrandB,Prove respond glass likely character well.,SupplierX,3 years,In Stock
96519646,Thingamajig,192.04,Home,15.0,BrandD,Card cultural education.,,2 years,In Stock
56196436,Doohickey,409.92,Home,,BrandC,Thus article fast better next federal pattern.,SupplierX,2 years,
37214135,Thingamajig,94.66,Home,97.0,BrandB,Right experience field low.,,2 years,
74189342,Whatchamacallit,344.97,Clothing,58.0,BrandC,Including kind describe fire.,SupplierZ,2 years,In Stock
,Doohickey,447.02,Clothing,98.0,BrandB,Sound ever idea health she usually employee.,SupplierZ,1 years,Limited
17565790,Doohickey,297.31,Grocery,46.0,BrandC,Natural animal foot let research seven.,SupplierY,3 years,In Stock
33368290,Gadget,449.45,Books,76.0,BrandD,Center present little sport loss would.,SupplierY,1 years,In Stock
70903249,Widget,404.75,Clothing,68.0,BrandD,Buy outside poor prepare particularly painting.,SupplierX,3 years,Limited
96766897,Contraption,451.64,Toys,28.0,BrandD,Wish speech civil. Her under along under.,SupplierZ,3 years,Out of Stock
98823345,,,Clothing,79.0,BrandD,Business company write.,SupplierY,3 years,In Stock
43942855,Thingamajig,49.54,Books,91.0,BrandA,Seven better human a explain ok.,SupplierX,2 years,Limited
79433150,Gadget,153.38,Home,,BrandD,Indicate president leave community.,SupplierX,1 years,In Stock
12977741,Thingamajig,296.82,Toys,11.0,BrandA,Cover policy everything body situation whose.,SupplierZ,3 years,Limited
18290752,Whatchamacallit,190.4,Home,24.0,BrandC,Economic entire board military.,SupplierZ,,Limited
83767517,Thingamajig,396.08,Books,12.0,BrandA,Wish all protect result bring lead.,SupplierY,1 years,Out of Stock
,Gadget,72.6,Grocery,,BrandD,Treatment million past what expert little.,SupplierX,2 years,In Stock
97752462,Widget,466.78,Books,16.0,BrandA,Support care beautiful smile face show source.,SupplierX,1 years,Out of Stock
43742127,Contraption,461.6,,61.0,BrandB,Food page who test.,SupplierZ,1 years,Limited
34050996,,298.44,Home,81.0,BrandA,Short type president get use.,,3 years,In Stock
42260684,Thingamajig,213.65,,,BrandC,In yourself range teacher probably keep left.,SupplierZ,3 years,In Stock
10267899,Doohickey,,Grocery,39.0,BrandB,Stage show develop white executive want.,SupplierZ,2 years,Limited
87342932,Widget,280.35,Toys,4.0,BrandD,Almost bank structure benefit action adult.,,2 years,Limited
68533892,Widget,79.91,Toys,48.0,BrandA,War together eight. Southern view fund outside.,SupplierY,2 years,Out of Stock
69907159,Widget,197.26,Grocery,15.0,BrandB,Budget value expert sometimes yard.,SupplierX,1 years,Limited
84831316,Widget,39.1,Clothing,48.0,BrandB,Begin radio car test score feel industry billion.,SupplierZ,1 years,In Stock
35821755,Thingamajig,186.96,Books,53.0,BrandD,Field soon view understand them try ability.,SupplierX,3 years,Out of Stock
87665123,Thingamajig,54.57,Clothing,8.0,BrandC,Old large more rock medical what yourself.,SupplierZ,3 years,Limited
48149976,Doohickey,284.03,,64.0,BrandD,Arm hotel couple. Cut we nation gas.,SupplierZ,2 years,
63130829,Doohickey,149.75,,91.0,BrandD,Crime western bar environment choose new step.,SupplierY,3 years,
19620459,Doohickey,72.61,Grocery,24.0,BrandB,Age power term season. Well inside their to.,SupplierZ,2 years,In Stock
48450607,,91.34,Grocery,24.0,BrandC,May practice hospital much go.,SupplierY,1 years,In Stock
,Gadget,27.9,Toys,51.0,BrandA,,SupplierY,3 years,
41358672,Doohickey,151.77,Clothing,18.0,BrandA,Weight smile during stop.,SupplierZ,1 years,Out of Stock
28073581,Widget,490.51,Electronics,12.0,,Hot too federal set government skin use.,SupplierY,1 years,Limited
49237160,Doohickey,439.64,Toys,11.0,BrandA,Guess financial ball accept analysis.,SupplierX,1 years,In Stock
70933413,,342.09,Toys,40.0,BrandC,Drop with year sister world every later human.,SupplierX,1 years,Limited
27927021,Whatchamacallit,234.8,Toys,76.0,BrandC,Those customer line first onto thank.,SupplierX,1 years,In Stock
73862390,Gadget,28.62,,71.0,BrandA,Level audience stuff century.,SupplierZ,2 years,In Stock
44165789,Widget,57.64,,8.0,BrandC,Image road bring career establish dog such.,SupplierZ,1 years,In Stock
70430387,Whatchamacallit,276.32,Toys,85.0,BrandC,Suffer later take report. Hundred region often.,SupplierZ,1 years,In Stock
14814877,Thingamajig,310.09,Toys,79.0,BrandC,,SupplierZ,1 years,Limited
,Gadget,354.35,Electronics,29.0,BrandD,No test democratic use.,SupplierZ,2 years,Limited
,,341.33,Home,71.0,BrandB,Nor wear others use sister Congress.,SupplierZ,,Limited
15372185,Gadget,431.13,Electronics,25.0,BrandB,Keep late budget bank bring treat eat there.,SupplierY,2 years,In Stock
38601248,,,Electronics,,BrandC,Rather food well argue quickly.,SupplierY,,
,Thingamajig,67.52,Books,41.0,BrandD,From Democrat action. West per once official.,SupplierY,2 years,Out of Stock
20153762,Thingamajig,,Toys,,BrandD,Cold determine many fast she try image place.,SupplierX,2 years,Out of Stock
22489623,Whatchamacallit,,Grocery,65.0,,See people environment realize.,,3 years,Out of Stock
29492954,Widget,69.93,Toys,75.0,BrandA,Somebody produce result of among type law.,SupplierZ,,In Stock
83303760,,165.65,Clothing,59.0,BrandA,Spring politics order born term million.,SupplierX,1 years,Out of Stock
19118611,Doohickey,468.08,Books,,BrandC,Enough late type build decide test help can.,SupplierY,3 years,
61785335,Whatchamacallit,329.57,Clothing,89.0,BrandB,Treatment protect machine moment.,SupplierX,1 years,Limited
,Contraption,292.44,Books,,BrandD,,SupplierY,2 years,Limited
,Whatchamacallit,,Clothing,61.0,BrandC,Someone after second marriage paper.,SupplierY,1 years,Out of Stock
87118230,Whatchamacallit,315.25,Grocery,71.0,BrandA,,SupplierX,3 years,Limited
52341779,Widget,471.85,Clothing,21.0,BrandD,Mention force ground center all me.,,2 years,
40680729,Gadget,156.42,Grocery,47.0,BrandB,Today sell sense same.,SupplierZ,2 years,Out of Stock
32552058,Doohickey,345.59,Home,78.0,,Sit from fill be another meet sometimes.,SupplierY,,Out of Stock
47981959,Contraption,319.55,Books,21.0,BrandB,Crime section themselves model.,SupplierY,1 years,In Stock
94619386,Doohickey,380.92,Home,78.0,BrandC,Enough raise matter apply consider professor.,SupplierZ,3 years,Out of Stock
66275374,Doohickey,,Toys,2.0,BrandD,Expect dark but toward music activity here.,SupplierX,1 years,In Stock
85255487,Widget,241.21,Books,17.0,BrandB,Wife little person last move itself born.,SupplierX,3 years,In Stock
62219662,Contraption,423.57,Grocery,85.0,BrandA,Option save campaign over wrong human.,SupplierY,1 years,Limited
46595089,Contraption,133.12,Clothing,77.0,BrandC,Child quickly fill partner local into.,SupplierY,3 years,In Stock
11741725,Contraption,449.19,Home,87.0,BrandC,Get source skin certain whose work show.,SupplierX,2 years,Out of Stock
68885427,Contraption,174.65,Grocery,59.0,BrandB,Dark position want card.,SupplierY,3 years,Limited
28440000,Whatchamacallit,373.56,Electronics,34.0,,Cause north trouble less political call reality.,SupplierZ,3 years,Out of Stock
27177761,Thingamajig,24.37,Toys,21.0,BrandB,Unit include among and customer reflect.,SupplierZ,2 years,Limited
08046529,Widget,139.67,Electronics,70.0,BrandB,So run our suddenly knowledge.,SupplierX,3 years,Out of Stock
97019787,Widget,228.98,,21.0,BrandB,Artist pay gas plan hundred west game.,SupplierY,1 years,Out of Stock
29627455,Whatchamacallit,134.07,Electronics,26.0,BrandA,Him yes space minute store sport these.,SupplierZ,2 years,Limited
06861759,Thingamajig,192.67,Books,1.0,BrandA,,,3 years,Out of Stock
40154190,Thingamajig,427.37,Toys,60.0,BrandA,These these play.,SupplierX,1 years,In Stock
49935448,Thingamajig,226.84,Home,45.0,,You imagine whatever radio because.,,,In Stock
88746142,Thingamajig,89.39,Clothing,78.0,BrandC,Total create meet at agent property better.,SupplierX,3 years,In Stock
06082000,Contraption,331.96,Toys,70.0,BrandA,,SupplierZ,,In Stock
41120873,Widget,223.06,Clothing,85.0,BrandC,Weight blood very suggest all.,SupplierX,3 years,
83516634,,41.57,Clothing,95.0,BrandB,Sing American left character material tell.,SupplierY,3 years,
37694449,Thingamajig,261.78,,86.0,BrandD,Enter effect third unit population.,SupplierX,2 years,In Stock
76515408,Contraption,303.57,Home,48.0,BrandC,Hair make participant.,SupplierZ,3 years,Out of Stock
68949358,Contraption,464.46,Clothing,29.0,BrandD,Discuss cause article mention.,SupplierY,1 years,Limited
16636712,Thingamajig,445.62,Home,6.0,BrandC,Side myself raise bit rest coach per sit.,SupplierX,,In Stock
36249381,,369.42,Clothing,57.0,,Smile across argue mean wrong.,SupplierY,2 years,Out of Stock
92547247,Widget,400.05,Books,43.0,BrandA,Maintain process agency agreement.,SupplierZ,3 years,In Stock
,Thingamajig,99.75,Clothing,,BrandC,Together low degree your be.,,1 years,Limited
38636707,Thingamajig,91.98,Toys,66.0,BrandA,Which enough environmental business science its.,SupplierZ,1 years,Limited
71770369,Thingamajig,127.78,Books,80.0,BrandC,Light both mean end agent far.,,1 years,
37193553,Contraption,,Clothing,82.0,BrandB,East yes prove soldier PM area.,SupplierX,3 years,Limited
18912272,Whatchamacallit,156.59,Grocery,67.0,BrandD,Agree citizen possible quite use.,SupplierX,2 years,
14415715,Contraption,487.54,Toys,47.0,BrandC,Strong industry prepare firm suffer above age.,SupplierX,2 years,In Stock
88630823,Gadget,57.2,Electronics,,BrandC,Blood energy situation do realize behavior night.,SupplierX,3 years,Limited
03194775,Widget,66.73,Toys,43.0,BrandB,,SupplierZ,3 years,In Stock
47490932,Widget,286.81,Clothing,,BrandB,Above financial after road car million cultural.,SupplierX,1 years,
40847252,Doohickey,120.22,,19.0,BrandC,Attention law be very market clear number.,SupplierY,1 years,In Stock
27775202,Thingamajig,456.22,Grocery,99.0,BrandD,Lay suggest sea really music.,SupplierY,1 years,Limited
61662957,Thingamajig,379.4,Toys,67.0,,That understand me special either note however.,SupplierX,2 years,Out of Stock
62404181,Gadget,222.35,Books,,BrandC,Senior but decade her best social bar.,,,Limited
79333108,Doohickey,104.57,Grocery,1.0,BrandA,According foot cell.,SupplierZ,,Limited
67367573,Contraption,191.94,Clothing,16.0,BrandA,Improve this pick tough break loss blue.,,3 years,In Stock
63608618,Gadget,486.88,Electronics,94.0,BrandA,Project country value central exist any alone.,SupplierY,2 years,Limited
40046792,Thingamajig,224.97,Electronics,28.0,,So before fine their effect effort simple.,SupplierZ,2 years,In Stock
73644149,Whatchamacallit,89.31,Grocery,95.0,BrandB,Party local song thought.,SupplierZ,1 years,Limited
84071415,Whatchamacallit,371.89,Electronics,,BrandD,Pick involve across represent quickly.,SupplierY,1 years,Limited
38292583,Gadget,403.46,Books,51.0,BrandC,Bit machine step represent born apply arm can.,SupplierZ,3 years,In Stock
16570139,,397.47,Home,,BrandB,Issue computer exactly ready. Unit mouth full.,SupplierX,,Out of Stock
41507384,Doohickey,438.29,Books,52.0,BrandB,Happy around phone different sell effort.,SupplierX,2 years,In Stock
38434495,Gadget,433.32,Home,66.0,BrandC,Keep glass run debate buy particular present.,SupplierX,2 years,Out of Stock
36888535,Thingamajig,484.87,Grocery,64.0,BrandB,Where increase institution agreement every.,,3 years,Out of Stock
47707634,Whatchamacallit,,Books,46.0,BrandA,Your less far fill notice per.,SupplierZ,1 years,Out of Stock
62313582,Gadget,,Electronics,100.0,BrandA,Deep by cell dark.,SupplierY,3 years,In Stock
02897387,Gadget,353.89,Books,28.0,BrandB,Up source most much hospital win.,SupplierX,,In Stock
61403109,Widget,483.8,Electronics,,BrandD,Leg meet program.,SupplierY,2 years,Out of Stock
40879192,Gadget,416.74,Home,16.0,BrandC,Today share Congress this. Role partner exactly.,SupplierY,1 years,Limited
06536879,Thingamajig,456.18,Electronics,50.0,BrandD,For large me participant tax.,,2 years,Out of Stock
02221212,Contraption,401.91,,55.0,BrandB,Capital example above week especially.,SupplierZ,1 years,Out of Stock
32628210,,284.15,Clothing,89.0,,Prove parent case share. Teach call among edge.,SupplierX,1 years,Out of Stock
34530375,Doohickey,480.44,Home,47.0,BrandB,Garden item happy forget.,SupplierX,,In Stock
95485386,Thingamajig,420.76,Electronics,72.0,BrandA,Sometimes nearly opportunity value return.,SupplierX,1 years,Limited
82014421,Widget,51.06,Toys,99.0,BrandB,Team standard enter.,SupplierX,3 years,
31827386,Widget,398.67,,51.0,BrandB,Economy begin water maintain wind time.,SupplierY,2 years,Out of Stock
34084519,Contraption,445.42,,48.0,BrandA,Call goal officer campaign quickly.,SupplierX,2 years,Out of Stock
24986373,Contraption,464.82,Home,59.0,BrandC,Unit so attack themselves.,SupplierY,1 years,Limited
,Gadget,192.37,Toys,59.0,BrandD,Order trouble record culture sit.,SupplierZ,1 years,
82122218,Doohickey,412.36,Electronics,,,Than policy federal local myself half chance.,SupplierZ,3 years,In Stock
90497117,Doohickey,144.62,Electronics,68.0,BrandC,Do author media. Help parent pretty various.,SupplierY,3 years,Limited
30457539,Gadget,113.11,Books,55.0,BrandB,Various article try affect team stuff.,SupplierX,3 years,Limited
80043584,Doohickey,190.51,Toys,,BrandA,Room head wait memory. Open prevent ask decade.,SupplierX,1 years,Out of Stock
63325584,Doohickey,,,92.0,BrandD,Election game nor politics with.,SupplierZ,2 years,Limited
78791763,Gadget,284.86,Toys,41.0,BrandC,Look entire throw time film general.,SupplierX,,Limited
72659939,Doohickey,,Toys,36.0,BrandC,Performance discuss technology across team top.,SupplierX,1 years,Out of Stock
,Doohickey,71.8,Clothing,55.0,BrandC,We down Congress white method happen.,SupplierZ,2 years,In Stock
64298603,Gadget,118.56,Books,100.0,BrandC,Eight defense draw will.,SupplierX,3 years,Out of Stock
33493114,Thingamajig,,Electronics,55.0,BrandD,Threat ago bank. Stay difficult add share.,SupplierZ,3 years,Limited
70553444,Contraption,105.4,Books,24.0,BrandB,Less two herself short.,SupplierX,3 years,Limited
66144489,Thingamajig,,Clothing,55.0,BrandD,Build nature section.,SupplierY,3 years,In Stock
83708473,Thingamajig,254.58,Grocery,66.0,BrandC,He in market group sometimes.,SupplierX,3 years,Out of Stock
16747999,Contraption,113.05,Toys,32.0,BrandC,When manage night tell realize.,SupplierX,,Limited
32619270,Thingamajig,115.38,,79.0,BrandD,Growth power pick avoid nation certainly today.,SupplierX,1 years,In Stock
91013361,,217.81,Grocery,,BrandD,,SupplierX,1 years,Limited
53797322,Contraption,279.88,,70.0,BrandB,Vote court about with six maintain even.,SupplierZ,1 years,In Stock
47754386,Thingamajig,272.33,Books,41.0,BrandB,Compare pretty whether paper citizen.,SupplierY,3 years,
40262390,Gadget,343.98,Grocery,70.0,,Book society authority race walk.,SupplierY,3 years,Limited
,Thingamajig,126.04,Home,8.0,BrandC,,SupplierX,3 years,In Stock
,Gadget,280.24,Grocery,18.0,BrandB,Field industry attack class.,SupplierX,,Limited
66140825,Whatchamacallit,431.81,Home,3.0,BrandC,Research surface read marriage nature.,SupplierY,,In Stock
51963040,,306.55,Toys,83.0,,Smile maybe born window race.,SupplierX,3 years,Out of Stock
50920488,Whatchamacallit,313.3,Toys,48.0,,Change or available.,,2 years,In Stock
52530197,Thingamajig,378.8,Home,32.0,BrandC,Get system first past adult. Seek dog charge.,SupplierY,,Out of Stock
,Widget,129.54,Electronics,,BrandC,Safe resource book threat leg.,SupplierZ,1 years,In Stock
25455922,Thingamajig,22.2,Grocery,,BrandA,Official surface building wrong medical here.,SupplierY,1 years,Out of Stock
74285648,Contraption,165.86,Home,28.0,BrandA,Himself top six probably.,SupplierX,2 years,Out of Stock
72099315,Gadget,,Clothing,92.0,BrandC,Capital then local.,SupplierZ,,Out of Stock
30079649,Doohickey,181.46,Home,7.0,BrandC,Professional activity human movement however.,SupplierZ,1 years,In Stock
78568402,Doohickey,490.72,Grocery,9.0,BrandC,Yourself picture offer TV necessary.,SupplierY,,In Stock
80746348,Whatchamacallit,409.35,Books,76.0,BrandB,Matter theory environmental loss hundred.,SupplierY,1 years,Out of Stock
86611176,Gadget,297.31,Toys,14.0,,Maybe close Mr.,SupplierZ,2 years,Limited
47498631,Thingamajig,39.75,Books,49.0,BrandD,,SupplierX,2 years,Limited
06944391,Gadget,361.68,Electronics,51.0,BrandD,Record evening measure maintain take.,SupplierY,1 years,In Stock
47146976,Doohickey,380.92,Clothing,,BrandC,,SupplierY,,Limited
41985991,Contraption,483.96,,5.0,BrandB,Away deal break couple.,,,Out of Stock
67849321,Doohickey,408.51,Grocery,54.0,BrandD,Soon there anyone claim southern.,SupplierZ,3 years,Out of Stock
